ts_utc,team,threshold,wins_now,losses_now,model_p,ask,bid,sims,games_priced
2026-08-23T11:57,BOS,75,70,59,1.0,1.0,0.98,10000,481
2026-08-23T11:57,BOS,80,70,59,0.9974,0.99,0.92,10000,481
2026-08-23T11:57,BOS,85,70,59,0.843,0.92,0.73,10000,481
2026-08-23T11:57,BOS,90,70,59,0.2316,0.35,0.2,10000,481
2026-08-23T11:57,BOS,95,70,59,0.0048,0.3,0.01,10000,481
2026-08-23T11:57,BOS,100,70,59,0.0,0.05,0.0,10000,481
2026-08-23T11:57,BOS,105,70,59,0.0,0.01,0.0,10000,481
2026-08-23T11:57,CHC,75,74,56,1.0,1.0,0.93,10000,481
2026-08-23T11:57,CHC,80,74,56,1.0,1.0,0.95,10000,481
2026-08-23T11:57,CHC,85,74,56,0.9781,1.0,0.96,10000,481
2026-08-23T11:57,CHC,90,74,56,0.5861,0.93,0.48,10000,481
2026-08-23T11:57,CHC,95,74,56,0.058,0.6,0.15,10000,481
2026-08-23T11:57,CHC,100,74,56,0.0004,0.74,0.0,10000,481
2026-08-23T11:57,CHC,105,74,56,0.0,0.13,0.0,10000,481
2026-08-23T11:57,CIN,65,62,68,1.0,0.99,0.79,10000,481
2026-08-23T11:57,CIN,70,62,68,0.9924,0.99,0.5,10000,481
2026-08-23T11:57,CIN,75,62,68,0.6922,0.77,0.03,10000,481
2026-08-23T11:57,CIN,80,62,68,0.1006,0.13,0.01,10000,481
2026-08-23T11:57,CIN,85,62,68,0.0016,0.05,0.01,10000,481
2026-08-23T11:57,CIN,90,62,68,0.0,0.03,0.0,10000,481
2026-08-23T11:57,CIN,95,62,68,0.0,0.05,0.0,10000,481
2026-08-23T11:57,CLE,65,64,66,1.0,1.0,0.6,10000,481
2026-08-23T11:57,CLE,70,64,66,1.0,1.0,0.6,10000,481
2026-08-23T11:57,CLE,75,64,66,0.9749,0.92,0.01,10000,481
2026-08-23T11:57,CLE,80,64,66,0.5751,0.64,0.51,10000,481
2026-08-23T11:57,CLE,85,64,66,0.0579,0.21,0.14,10000,481
2026-08-23T11:57,CLE,90,64,66,0.0003,0.13,0.0,10000,481
2026-08-23T11:57,CLE,95,64,66,0.0,0.25,0.0,10000,481
2026-08-23T11:57,DET,75,61,68,0.8688,0.96,0.76,10000,481
2026-08-23T11:57,DET,80,61,68,0.2639,0.49,0.02,10000,481
2026-08-23T11:57,DET,85,61,68,0.0093,0.19,0.0,10000,481
2026-08-23T11:57,DET,90,61,68,0.0,0.09,0.0,10000,481
2026-08-23T11:57,DET,95,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,DET,100,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,DET,105,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,WSH,65,61,70,1.0,1.0,0.97,10000,481
2026-08-23T11:57,WSH,70,61,70,0.9929,0.99,0.87,10000,481
2026-08-23T11:57,WSH,75,61,70,0.721,0.8,0.01,10000,481
2026-08-23T11:57,WSH,80,61,70,0.1104,0.2,0.0,10000,481
2026-08-23T11:57,WSH,85,61,70,0.0011,0.1,0.0,10000,481
2026-08-23T11:57,NYM,75,59,71,0.5535,0.83,0.36,10000,481
2026-08-23T11:57,NYM,80,59,71,0.05,0.25,0.01,10000,481
2026-08-23T11:57,NYM,85,59,71,0.0002,0.04,0.0,10000,481
2026-08-23T11:57,NYM,90,59,71,0.0,0.02,0.0,10000,481
2026-08-23T11:57,NYM,95,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,NYM,100,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,NYM,105,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,65,50,80,0.515,0.36,0.1,10000,481
2026-08-23T11:57,ATH,70,50,80,0.0411,0.02,0.0,10000,481
2026-08-23T11:57,ATH,75,50,80,0.0002,0.24,0.0,10000,481
2026-08-23T11:57,ATH,80,50,80,0.0,0.2,0.0,10000,481
2026-08-23T11:57,ATH,85,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,90,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,95,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,SD,75,70,60,1.0,0.99,0.92,10000,481
2026-08-23T11:57,SD,80,70,60,0.9942,0.99,0.76,10000,481
2026-08-23T11:57,SD,85,70,60,0.7806,0.8,0.06,10000,481
2026-08-23T11:57,SD,90,70,60,0.1602,0.78,0.06,10000,481
2026-08-23T11:57,SD,95,70,60,0.0024,0.25,0.0,10000,481
2026-08-23T11:57,SD,100,70,60,0.0,0.08,0.0,10000,481
2026-08-23T11:57,SD,105,70,60,0.0,0.08,0.0,10000,481
2026-08-23T11:57,SF,65,52,77,0.8417,0.96,0.58,10000,481
2026-08-23T11:57,SF,70,52,77,0.2321,0.55,0.02,10000,481
2026-08-23T11:57,SF,75,52,77,0.0055,0.38,0.01,10000,481
2026-08-23T11:57,SF,80,52,77,0.0,0.07,0.01,10000,481
2026-08-23T11:57,SF,85,52,77,0.0,0.02,0.0,10000,481
2026-08-23T11:57,SF,90,52,77,0.0,0.01,0.0,10000,481
2026-08-23T11:57,SF,95,52,77,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,75,64,67,0.9857,0.96,0.78,10000,481
2026-08-23T11:57,TOR,80,64,67,0.6488,0.7,0.21,10000,481
2026-08-23T11:57,TOR,85,64,67,0.0775,0.2,0.02,10000,481
2026-08-23T11:57,TOR,90,64,67,0.0002,0.07,0.0,10000,481
2026-08-23T11:57,TOR,95,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,100,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,105,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,MIN,65,63,67,1.0,1.0,0.98,10000,481
2026-08-23T11:57,MIN,70,63,67,0.9995,0.99,0.77,10000,481
2026-08-23T11:57,MIN,75,63,67,0.9523,0.99,0.53,10000,481
2026-08-23T11:57,MIN,80,63,67,0.4674,0.98,0.11,10000,481
2026-08-23T11:57,MIN,85,63,67,0.0289,0.3,0.0,10000,481
2026-08-23T11:57,ATL,80,75,55,1.0,1.0,0.96,10000,481
2026-08-23T11:57,ATL,85,75,55,0.9922,0.99,0.75,10000,481
2026-08-23T11:57,ATL,90,75,55,0.7358,0.92,0.74,10000,481
2026-08-23T11:57,ATL,95,75,55,0.1233,0.28,0.01,10000,481
2026-08-23T11:57,ATL,100,75,55,0.0009,0.1,0.02,10000,481
2026-08-23T11:57,ATL,105,75,55,0.0,0.05,0.01,10000,481
2026-08-23T11:57,NYY,75,73,56,1.0,1.0,0.96,10000,481
2026-08-23T11:57,NYY,80,73,56,1.0,1.0,0.95,10000,481
2026-08-23T11:57,NYY,85,73,56,0.991,1.0,0.7,10000,481
2026-08-23T11:57,NYY,90,73,56,0.715,0.96,0.21,10000,481
2026-08-23T11:57,NYY,95,73,56,0.1212,0.25,0.02,10000,481
2026-08-23T11:57,NYY,100,73,56,0.0012,0.02,0.0,10000,481
2026-08-23T11:57,NYY,105,73,56,0.0,0.01,0.0,10000,481
2026-08-24T12:07,LAA,55,52,79,1.0,0.99,0.96,10000,466
2026-08-24T12:07,LAA,60,52,79,0.9901,0.98,0.78,10000,466
2026-08-24T12:07,LAA,65,52,79,0.7051,0.45,0.44,10000,466
2026-08-24T12:07,LAA,70,52,79,0.1042,0.26,0.03,10000,466
2026-08-24T12:07,LAA,75,52,79,0.0011,0.11,0.0,10000,466
2026-08-24T12:07,LAA,80,52,79,0.0,0.21,0.0,10000,466
2026-08-24T12:07,LAA,85,52,79,0.0,0.03,0.0,10000,466
2026-08-24T12:07,AZ,70,69,62,1.0,1.0,0.76,10000,466
2026-08-24T12:07,AZ,75,69,62,0.9999,1.0,0.92,10000,466
2026-08-24T12:07,AZ,80,69,62,0.9784,0.99,0.84,10000,466
2026-08-24T12:07,AZ,85,69,62,0.5821,0.63,0.31,10000,466
2026-08-24T12:07,AZ,90,69,62,0.0577,0.98,0.0,10000,466
2026-08-24T12:07,AZ,95,69,62,0.0002,0.14,0.0,10000,466
2026-08-24T12:07,BAL,65,63,68,1.0,1.0,0.76,10000,466
2026-08-24T12:07,BAL,70,63,68,0.9997,0.99,0.76,10000,466
2026-08-24T12:07,BAL,75,63,68,0.8971,0.98,0.8,10000,466
2026-08-24T12:07,BAL,80,63,68,0.292,0.45,0.26,10000,466
2026-08-24T12:07,BAL,85,63,68,0.0093,0.18,0.02,10000,466
2026-08-24T12:07,BAL,90,63,68,0.0,0.1,0.0,10000,466
2026-08-24T12:07,BAL,95,63,68,0.0,0.05,0.0,10000,466
2026-08-24T12:07,CLE,70,65,66,1.0,1.0,0.61,10000,466
2026-08-24T12:07,CLE,75,65,66,0.9877,0.91,0.02,10000,466
2026-08-24T12:07,CLE,80,65,66,0.6584,0.93,0.51,10000,466
2026-08-24T12:07,CLE,85,65,66,0.0818,0.2,0.14,10000,466
2026-08-24T12:07,CLE,90,65,66,0.0003,0.11,0.0,10000,466
2026-08-24T12:07,CLE,95,65,66,0.0,0.24,0.0,10000,466
2026-08-24T12:07,HOU,70,65,66,0.9999,0.99,0.76,10000,466
2026-08-24T12:07,HOU,75,65,66,0.9863,0.98,0.02,10000,466
2026-08-24T12:07,HOU,80,65,66,0.6583,0.98,0.55,10000,466
2026-08-24T12:07,HOU,85,65,66,0.0785,0.83,0.08,10000,466
2026-08-24T12:07,HOU,90,65,66,0.0003,0.24,0.0,10000,466
2026-08-24T12:07,HOU,95,65,66,0.0,0.11,0.0,10000,466
2026-08-24T12:07,KC,65,58,74,0.9973,0.99,0.64,10000,466
2026-08-24T12:07,KC,70,58,74,0.8006,0.93,0.41,10000,466
2026-08-24T12:07,KC,75,58,74,0.1667,0.19,0.03,10000,466
2026-08-24T12:07,KC,80,58,74,0.0027,0.09,0.02,10000,466
2026-08-24T12:07,KC,85,58,74,0.0,0.01,0.0,10000,466
2026-08-24T12:07,KC,90,58,74,0.0,0.01,0.0,10000,466
2026-08-24T12:07,KC,95,58,74,0.0,0.01,0.0,10000,466
2026-08-24T12:07,WSH,65,61,71,1.0,1.0,0.97,10000,466
2026-08-24T12:07,WSH,70,61,71,0.9897,0.96,0.88,10000,466
2026-08-24T12:07,WSH,75,61,71,0.6634,0.78,0.02,10000,466
2026-08-24T12:07,WSH,80,61,71,0.0771,0.02,0.01,10000,466
2026-08-24T12:07,WSH,85,61,71,0.0005,0.1,0.0,10000,466
2026-08-24T12:07,NYM,75,59,72,0.4961,0.82,0.41,10000,466
2026-08-24T12:07,NYM,80,59,72,0.0325,0.03,0.02,10000,466
2026-08-24T12:07,NYM,85,59,72,0.0002,0.02,0.0,10000,466
2026-08-24T12:07,NYM,90,59,72,0.0,0.01,0.0,10000,466
2026-08-24T12:07,NYM,95,59,72,0.0,0.01,0.0,10000,466
2026-08-24T12:07,NYM,100,59,72,0.0,0.01,0.0,10000,466
2026-08-24T12:07,NYM,105,59,72,0.0,0.01,0.0,10000,466
2026-08-24T12:07,ATH,65,51,80,0.6107,0.11,0.1,10000,466
2026-08-24T12:07,ATH,70,51,80,0.0626,0.01,0.0,10000,466
2026-08-24T12:07,ATH,75,51,80,0.0002,0.02,0.0,10000,466
2026-08-24T12:07,ATH,80,51,80,0.0,0.19,0.0,10000,466
2026-08-24T12:07,ATH,85,51,80,0.0,0.01,0.0,10000,466
2026-08-24T12:07,ATH,90,51,80,0.0,0.01,0.0,10000,466
2026-08-24T12:07,ATH,95,51,80,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SD,75,71,60,1.0,0.99,0.98,10000,466
2026-08-24T12:07,SD,80,71,60,0.9979,0.99,0.98,10000,466
2026-08-24T12:07,SD,85,71,60,0.8315,0.8,0.5,10000,466
2026-08-24T12:07,SD,90,71,60,0.1949,0.79,0.08,10000,466
2026-08-24T12:07,SD,95,71,60,0.0035,0.18,0.01,10000,466
2026-08-24T12:07,SD,100,71,60,0.0,0.08,0.0,10000,466
2026-08-24T12:07,SD,105,71,60,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SEA,75,62,69,0.9297,0.98,0.53,10000,466
2026-08-24T12:07,SEA,80,62,69,0.3723,0.62,0.61,10000,466
2026-08-24T12:07,SEA,85,62,69,0.017,0.79,0.0,10000,466
2026-08-24T12:07,SEA,90,62,69,0.0,0.08,0.01,10000,466
2026-08-24T12:07,SEA,95,62,69,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SEA,100,62,69,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SEA,105,62,69,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SF,65,52,78,0.8051,0.9,0.3,10000,466
2026-08-24T12:07,SF,70,52,78,0.1823,0.53,0.02,10000,466
2026-08-24T12:07,SF,75,52,78,0.0031,0.37,0.15,10000,466
2026-08-24T12:07,SF,80,52,78,0.0,0.03,0.01,10000,466
2026-08-24T12:07,SF,85,52,78,0.0,0.02,0.0,10000,466
2026-08-24T12:07,SF,90,52,78,0.0,0.01,0.0,10000,466
2026-08-24T12:07,SF,95,52,78,0.0,0.01,0.0,10000,466
2026-08-24T12:07,STL,70,66,66,1.0,1.0,0.94,10000,466
2026-08-24T12:07,STL,75,66,66,0.9945,0.98,0.41,10000,466
2026-08-24T12:07,STL,80,66,66,0.7174,0.87,0.51,10000,466
2026-08-24T12:07,STL,85,66,66,0.1035,0.05,0.04,10000,466
2026-08-24T12:07,TEX,70,65,66,1.0,1.0,0.61,10000,466
2026-08-24T12:07,TEX,75,65,66,0.9818,0.98,0.02,10000,466
2026-08-24T12:07,TEX,80,65,66,0.5934,0.74,0.43,10000,466
2026-08-24T12:07,TEX,85,65,66,0.0577,0.22,0.02,10000,466
2026-08-24T12:07,TEX,90,65,66,0.0003,0.04,0.0,10000,466
2026-08-24T12:07,TEX,95,65,66,0.0,0.27,0.0,10000,466
2026-08-24T12:07,TOR,75,64,68,0.9774,0.95,0.8,10000,466
2026-08-24T12:07,TOR,80,64,68,0.5761,0.68,0.23,10000,466
2026-08-24T12:07,TOR,85,64,68,0.0484,0.17,0.03,10000,466
2026-08-24T12:07,TOR,90,64,68,0.0,0.07,0.0,10000,466
2026-08-24T12:07,TOR,95,64,68,0.0,0.01,0.0,10000,466
2026-08-24T12:07,TOR,100,64,68,0.0,0.01,0.0,10000,466
2026-08-24T12:07,TOR,105,64,68,0.0,0.01,0.0,10000,466
2026-08-24T12:07,MIN,65,63,68,1.0,1.0,0.98,10000,466
2026-08-24T12:07,MIN,70,63,68,0.9997,0.99,0.79,10000,466
2026-08-24T12:07,MIN,75,63,68,0.9339,0.98,0.54,10000,466
2026-08-24T12:07,MIN,80,63,68,0.3882,0.96,0.11,10000,466
2026-08-24T12:07,MIN,85,63,68,0.0203,0.88,0.02,10000,466
2026-08-24T12:07,PHI,75,73,58,1.0,1.0,0.96,10000,466
2026-08-24T12:07,PHI,80,73,58,0.9992,0.98,0.1,10000,466
2026-08-24T12:07,PHI,85,73,58,0.9378,0.91,0.27,10000,466
2026-08-24T12:07,PHI,90,73,58,0.3915,0.6,0.51,10000,466
2026-08-24T12:07,PHI,95,73,58,0.0175,0.18,0.01,10000,466
2026-08-24T12:07,PHI,100,73,58,0.0,0.06,0.01,10000,466
2026-08-24T12:07,PHI,105,73,58,0.0,0.01,0.0,10000,466
2026-08-24T12:07,ATL,80,76,55,1.0,1.0,0.96,10000,466
2026-08-24T12:07,ATL,85,76,55,0.9954,0.99,0.76,10000,466
2026-08-24T12:07,ATL,90,76,55,0.8117,0.91,0.72,10000,466
2026-08-24T12:07,ATL,95,76,55,0.1697,0.26,0.02,10000,466
2026-08-24T12:07,ATL,100,76,55,0.0029,0.07,0.02,10000,466
2026-08-24T12:07,ATL,105,76,55,0.0,0.03,0.0,10000,466
2026-08-24T12:07,NYY,75,74,56,1.0,1.0,0.96,10000,466
2026-08-24T12:07,NYY,80,74,56,0.9999,1.0,0.95,10000,466
2026-08-24T12:07,NYY,85,74,56,0.9955,1.0,0.61,10000,466
2026-08-24T12:07,NYY,90,74,56,0.7733,0.86,0.85,10000,466
2026-08-24T12:07,NYY,95,74,56,0.1451,0.26,0.08,10000,466
2026-08-24T12:07,NYY,100,74,56,0.0019,0.02,0.0,10000,466
2026-08-24T12:07,NYY,105,74,56,0.0,0.01,0.0,10000,466
2026-08-24T12:07,MIL,85,81,50,1.0,0.99,0.95,10000,466
2026-08-24T12:07,MIL,90,81,50,0.9989,0.99,0.95,10000,466
2026-08-24T12:07,MIL,95,81,50,0.902,0.98,0.92,10000,466
2026-08-24T12:07,MIL,100,81,50,0.2972,0.43,0.38,10000,466
2026-08-24T12:07,MIL,105,81,50,0.0086,0.05,0.02,10000,466
